194,S100002,00430,00100,DRB1  DQB1  DRB345  A  B  C  DP BONE
194,S100002,00431,00100,HLA-DQB1 (HIGH RESOLUTION)
194,S100002,00432,00100,HLA-DRB1 DQB1 (INTERMEDIATE RESOLUTI
194,S100002,00433,00100,CUSTOM SERVICE CHARGE
194,S100002,00434,00100,CELIAC DISEASE - ASSOCIATED HLA TYPI
194,S100002,00435,00100,HLA - B5801
194,S100002,00436,00100,HLA-AB DRB1 CONFIRMATORY TYPING INTE
194,S100002,00437,00100,KIR GENOTYPE
194,S100002,00438,00100,STAT TEST SET-UP FEE-HLA TYPING
194,S100002,00439,00100,HR PATIENT TYPING - HLA - A B C  DRB
194,S100002,00440,00100,ASP DONOR PREDICTION (CPT#86807)
194,S100002,00441,00100,HLA-A  (HIGH RESOLUTION)
194,S100002,00442,00100,HLA-A B C (INTERMEDIATE RESOLUTION)
194,S100002,00443,00100,HLA-B27
194,S100002,00444,00100,HLA-DPB1 (HIGH RESOLUTION)
194,S100002,00445,00100,ENGRAFTMENT ANALYSIS: POST TRANSPLAN
194,S100002,00446,00100,ENGRAFTMENT: PRE-TRANSPLANT COMPARAT
194,S100002,00447,00100,HLA-A (INTERMEDIATE RESOLUTION)
194,S100002,00448,00100,HLA-B5701 ABACAVIR HYPERSENSITIVITY
194,S100002,00449,00100,HLA-DQA1  (HIGH RESOLUTION)
194,S100002,00450,00100,HLA-DQB1 (INTERMEDIATE RESOLUTION)
194,S100002,00451,00100,HLA-DRB3/4/5 (HIGH RESOLUTION)
194,S100002,00452,00100,SINGLE ANTIGEN ANTIBODY ID  CLASS I
194,S100002,00453,00100,CLINICAL MISCELLANEOUS TEST
194,S100002,00454,00100,SINGLE ANTIGEN ANTIBODY ID  CLASS II
194,S100003,00100,00100,MEDICAL DIRECTOR
194,S100003,00100,00300,MEDICAL DIRECTOR
194,S100003,00100,00500,LAB DIRECTOR
194,S100003,00101,00100,EXEC. DIRECTOR
194,S100003,00101,00300,PROCUREMENT COORDINATOR
194,S100003,00101,00500,TECHNICIANS
194,S100003,00102,00100,CLERICAL
194,S100003,00102,00300,PRESERVATION TECHNICIANS
194,S100003,00102,00500,TISSUE TYPING TECH.
194,S100003,00103,00100,OTHER
194,S100003,00103,00300,OTHER
194,S100003,00103,00500,OTHER
194,S200000,00100,00100,N
194,S200000,00200,00100,N
194,S200000,00300,00100,Y
194,S200000,00400,00100,N
194,S200000,00500,00100,N
194,S200000,00600,00300,DIRECTOR - CLIENT SERVICES
194,S200000,00700,00100,TOYON ASSOCIATES
221,A000000,00100,00000,0100CAPITAL COSTS-BLDG & FIXT
221,A000000,00200,00000,0200CAPITAL COSTS-MVBLE EQUIPMENT
221,A000000,00300,00000,0300EMPLOYEE BENEFITS
221,A000000,00400,00000,0400ADMINISTRATIVE & GENERAL
221,A000000,00500,00000,0500OPERATION AND MAINTENANCE OF PLANT
221,A000000,00600,00000,0600HOUSEKEEPING
